standard_id,standard_id_norm,curriculum_version,grade_band,grade_level,subject_code,subject_name_ko,domain_code,domain_name_ko,standard_text_ko,standard_text_en,cognitive_level,cefr_alignment,communication_function,grammar_elements,text_type,topic_tags,target_vocab_level,source_document,source_page,effective_date,verification_status,last_verified,notes
[10기영1-01-08],2022_10기영1_01_08,2022,high,고1,2022_ENG_B1,기본영어1,U,이해,다양한 매체로 듣거나 읽으며 학습 동기를 형성한다.,,apply,A2,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [10기영1-01-08]
[10기영2-01-01],2022_10기영2_01_01,2022,high,고1,2022_ENG_B2,기본영어2,U,이해,말이나 글의 세부 정보를 파악한다.,,understand,A2,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [10기영2-01-01]
[10기영2-01-02],2022_10기영2_01_02,2022,high,고1,2022_ENG_B2,기본영어2,U,이해,말이나 글의 주제나 요지를 파악한다.,,understand,A2,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [10기영2-01-02]
[10기영2-01-03],2022_10기영2_01_03,2022,high,고1,2022_ENG_B2,기본영어2,U,이해,화자나 필자 또는 인물의 의도 및 목적을 근거를 찾아 파악한다.,,understand,A2,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [10기영2-01-03]
[10기영2-01-04],2022_10기영2_01_04,2022,high,고1,2022_ENG_B2,기본영어2,U,이해,화자나 필자 또는 인물의 심정이나 태도를 근거를 찾아 파악한다.,,understand,A2,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [10기영2-01-04]
[10기영2-01-05],2022_10기영2_01_05,2022,high,고1,2022_ENG_B2,기본영어2,U,이해,말이나 글에 나타난 일이나 사건의 절차나 순서를 파악한다.,,understand,A2,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [10기영2-01-05]
[10기영2-01-06],2022_10기영2_01_06,2022,high,고1,2022_ENG_B2,기본영어2,U,이해,말이나 글의 전개 구조 및 논리적 관계를 파악한다.,,understand,A2,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [10기영2-01-06]
[10기영2-01-07],2022_10기영2_01_07,2022,high,고1,2022_ENG_B2,기본영어2,U,이해,적절한 듣기 또는 읽기 전략을 적용하고 성찰한다.,,apply,A2,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [10기영2-01-07]
[10기영2-01-08],2022_10기영2_01_08,2022,high,고1,2022_ENG_B2,기본영어2,U,이해,다양한 매체로 듣거나 읽으며 학습 동기를 형성한다.,,apply,A2,,,,,2800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [10기영2-01-08]
[22-12영Ⅰ-01-01],2022_12영1_01_01,2022,high,고2-3,2022_ENG1,영어I,U,이해,말이나 글의 세부 정보를 파악한다.,,understand,B1,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [12영Ⅰ-01-01]
[22-12영Ⅰ-01-02],2022_12영1_01_02,2022,high,고2-3,2022_ENG1,영어I,U,이해,말이나 글의 주제나 요지를 파악한다.,,understand,B1,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [12영Ⅰ-01-02]
[22-12영Ⅰ-01-03],2022_12영1_01_03,2022,high,고2-3,2022_ENG1,영어I,U,이해,화자나 필자의 심정이나 의도를 추론한다.,,analyze,B1,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [12영Ⅰ-01-03]
[22-12영Ⅰ-01-04],2022_12영1_01_04,2022,high,고2-3,2022_ENG1,영어I,U,이해,말이나 글에서 일이나 사건의 논리적 관계를 파악한다.,,understand,B1,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [12영Ⅰ-01-04]
[22-12영Ⅰ-01-05],2022_12영1_01_05,2022,high,고2-3,2022_ENG1,영어I,U,이해,말이나 글의 맥락을 바탕으로 어구나 문장의 함축적 의미를 추론한다.,,analyze,B1,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [12영Ⅰ-01-05]
[22-12영Ⅰ-01-06],2022_12영1_01_06,2022,high,고2-3,2022_ENG1,영어I,U,이해,말이나 글의 전개 방식이나 구조를 파악한다.,,understand,B1,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [12영Ⅰ-01-06]
[22-12영Ⅰ-01-07],2022_12영1_01_07,2022,high,고2-3,2022_ENG1,영어I,U,이해,적절한 전략을 활용하여 다양한 매체로 된 말이나 글의 의미를 파악한다.,,understand,B1,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [12영Ⅰ-01-07]
[22-12영Ⅰ-01-08],2022_12영1_01_08,2022,high,고2-3,2022_ENG1,영어I,U,이해,우리 문화 및 타 문화의 다양한 관점에 대해 포용하고 공감하는 태도를 가진다.,,understand,B1,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [12영Ⅰ-01-08]
[22-12영Ⅱ-01-01],2022_12영2_01_01,2022,high,고2-3,2022_ENG2,영어II,U,이해,다양한 주제에 대한 말이나 글의 세부 정보를 파악한다.,,understand,B2,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [12영Ⅱ-01-01]
[22-12영Ⅱ-01-02],2022_12영2_01_02,2022,high,고2-3,2022_ENG2,영어II,U,이해,말이나 글의 주제나 요지를 파악한다.,,understand,B2,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [12영Ⅱ-01-02]
[22-12영Ⅱ-01-03],2022_12영2_01_03,2022,high,고2-3,2022_ENG2,영어II,U,이해,"말이나 글에 나타난 화자, 필자, 인물 등의 심정이나 의도를 추론한다.",,analyze,B2,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [12영Ⅱ-01-03]
[22-12영Ⅱ-01-04],2022_12영2_01_04,2022,high,고2-3,2022_ENG2,영어II,U,이해,말이나 글에서 일이나 사건의 논리적 관계를 추론한다.,,analyze,B2,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [12영Ⅱ-01-04]
[22-12영Ⅱ-01-05],2022_12영2_01_05,2022,high,고2-3,2022_ENG2,영어II,U,이해,말이나 글의 맥락을 바탕으로 함축된 의미를 추론한다.,,analyze,B2,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [12영Ⅱ-01-05]
[22-12영Ⅱ-01-06],2022_12영2_01_06,2022,high,고2-3,2022_ENG2,영어II,U,이해,다양한 유형의 말이나 글의 전개 방식이나 구조를 파악한다.,,understand,B2,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [12영Ⅱ-01-06]
[22-12영Ⅱ-01-07],2022_12영2_01_07,2022,high,고2-3,2022_ENG2,영어II,U,이해,적절한 전략을 적용하여 다양한 매체 자료의 말이나 글을 이해한다.,,apply,B2,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [12영Ⅱ-01-07]
[22-12영Ⅱ-01-08],2022_12영2_01_08,2022,high,고2-3,2022_ENG2,영어II,U,이해,다양한 문화와 관점에 대해 포용하고 공감하는 태도를 가진다.,,understand,B2,,,,,3500+,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,공식 엑셀 원문 대조 완료. 원본 코드: [12영Ⅱ-01-08]
[22-4영01-01],2022_E34_ENG_U_01,2022,elementary,3-4,2022_ENG_E,영어,U,이해,알파벳과 쉽고 간단한 단어의 소리를 듣고 식별한다.,"Can listen to and identify sounds of easy and simple words, phrases, and sentences.",remember,A1,,,,,basic_300,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-06,평가원 연구보고서(2022 개정 초·중학교 영어과 성취수준 개발 연구) 대조 완료
[22-4영01-02],2022_E34_ENG_U_02,2022,elementary,3-4,2022_ENG_E,영어,U,이해,알파벳 대소문자를 식별하여 읽는다.,"Can identify stress, rhythm, and intonation in English.",remember,A1,,,,,basic_300,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-06,평가원 연구보고서(2022 개정 초·중학교 영어과 성취수준 개발 연구) 대조 완료
[22-4영01-03],2022_E34_ENG_U_03,2022,elementary,3-4,2022_ENG_E,영어,U,이해,"쉽고 간단한 단어, 어구, 문장을 듣고 강세, 리듬, 억양을 식별한다.",Can identify and read uppercase and lowercase letters.,remember,A1,,,,,basic_300,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-06,평가원 연구보고서(2022 개정 초·중학교 영어과 성취수준 개발 연구) 대조 완료
[22-4영01-04],2022_E34_ENG_U_04,2022,elementary,3-4,2022_ENG_E,영어,U,이해,"소리와 철자의 관계를 이해하며 쉽고 간단한 단어, 어구, 문장을 소리 내어 읽는다.",Can understand the sound-spelling relationship and read words.,understand,A1,,,,,basic_300,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-06,평가원 연구보고서(2022 개정 초·중학교 영어과 성취수준 개발 연구) 대조 완료
[22-4영01-05],2022_E34_ENG_U_05,2022,elementary,3-4,2022_ENG_E,영어,U,이해,"쉽고 간단한 단어, 어구, 문장의 의미를 이해한다.","Can understand the meaning of easy and simple words, phrases, and sentences.",understand,A1,,,,,basic_300,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,교육부 고시 + EJCE 논문 대조
[22-4영01-06],2022_E34_ENG_U_06,2022,elementary,3-4,2022_ENG_E,영어,U,이해,쉽고 간단한 말이나 글의 주요 정보를 파악한다.,Can identify key information in easy and simple speech or writing.,understand,A1,,,,,basic_300,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,교육부 고시 + EJCE 논문 대조
[22-4영01-07],2022_E34_ENG_U_07,2022,elementary,3-4,2022_ENG_E,영어,U,이해,적절한 전략을 활용하여 담화나 문장을 듣거나 읽는다.,Can listen to or read discourse or sentences using appropriate strategies.,apply,A1,,,,,basic_300,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,교육부 고시 + EJCE 논문 대조
[22-4영01-08],2022_E34_ENG_U_08,2022,elementary,3-4,2022_ENG_E,영어,U,이해,다양한 매체로 표현된 담화나 문장을 흥미를 가지고 듣거나 읽는다.,Can listen to or read discourse or sentences expressed through various media with interest.,apply,A1,,,,,basic_300,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,교육부 고시 구조 기반 추정 — 원문 대조 필요
[22-4영01-09],2022_E34_ENG_U_09,2022,elementary,3-4,2022_ENG_E,영어,U,이해,이야기나 서사 및 운문을 공감하며 듣거나 읽는다.,"Can listen to or read stories, narratives, and poems with empathy.",understand,A1,,,,,basic_300,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,교육부 고시 + EJCE 논문 대조
[22-4영02-01],2022_E34_ENG_E_01,2022,elementary,3-4,2022_ENG_E,영어,E,표현,"쉽고 간단한 단어, 어구, 문장을 강세, 리듬, 억양에 맞게 따라 말한다.",Can correctly write uppercase and lowercase letters.,apply,A1,,,,,basic_300,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-06,평가원 연구보고서(2022 개정 초·중학교 영어과 성취수준 개발 연구) 대조 완료
[22-4영02-02],2022_E34_ENG_E_02,2022,elementary,3-4,2022_ENG_E,영어,E,표현,알파벳 대소문자를 구별하여 쓴다.,Can write easy and simple words based on the sound-spelling relationship.,apply,A1,,,,,basic_300,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-06,평가원 연구보고서(2022 개정 초·중학교 영어과 성취수준 개발 연구) 대조 완료
[22-4영02-03],2022_E34_ENG_E_03,2022,elementary,3-4,2022_ENG_E,영어,E,표현,소리와 철자의 관계를 바탕으로 쉽고 간단한 단어를 쓴다.,Can repeat or copy speech or writing.,apply,A1,,,,,basic_300,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-06,평가원 연구보고서(2022 개정 초·중학교 영어과 성취수준 개발 연구) 대조 완료
[22-4영02-04],2022_E34_ENG_E_04,2022,elementary,3-4,2022_ENG_E,영어,E,표현,"실물, 그림, 동작 등을 보고 쉽고 간단한 단어, 어구, 문장으로 말하거나 쓴다.","Can say or write easy and simple words, phrases, or sentences by looking at objects, pictures, or actions.",apply,A1,,,,,basic_300,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,교육부 고시 + EJCE 논문 대조
[22-4영02-05],2022_E34_ENG_E_05,2022,elementary,3-4,2022_ENG_E,영어,E,표현,자기 주변 주제에 대해 간단한 의사소통 상황 및 목적에 맞게 말하거나 쓴다.,Can speak or write appropriately for simple communication situations and purposes about topics around them.,apply,A1,,,,,basic_300,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,교육부 고시 + EJCE 논문 대조
[22-4영02-06],2022_E34_ENG_E_06,2022,elementary,3-4,2022_ENG_E,영어,E,표현,행동을 지시하는 쉽고 간단한 표현을 말하거나 쓴다.,Can say or write easy and simple expressions to give instructions.,apply,A1,,,,,basic_300,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,교육부 고시 + EJCE 논문 대조
[22-4영02-07],2022_E34_ENG_E_07,2022,elementary,3-4,2022_ENG_E,영어,E,표현,자신의 감정을 쉽고 간단한 문장으로 표현한다.,Can express one's feelings in easy and simple sentences.,apply,A1,,,,,basic_300,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,교육부 고시 + EJCE 논문 대조
[22-4영02-08],2022_E34_ENG_E_08,2022,elementary,3-4,2022_ENG_E,영어,E,표현,자기 주변 주제에 관한 담화의 주요 정보를 묻거나 답한다.,Can ask or answer about key information in discourse on topics around them.,apply,A1,,,,,basic_300,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,교육부 고시 + EJCE 논문 대조
[22-4영02-09],2022_E34_ENG_E_09,2022,elementary,3-4,2022_ENG_E,영어,E,표현,적절한 매체나 전략을 활용하여 창의적으로 의미를 표현한다.,Can express meaning creatively using appropriate media or strategies.,create,A1,,,,,basic_300,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,교육부 고시 + EJCE 논문 대조
[22-6영01-01],2022_E56_ENG_U_01,2022,elementary,5-6,2022_ENG_E,영어,U,이해,"간단한 말이나 대화를 듣고 강세, 리듬, 억양을 식별한다.","Can listen to simple speech or conversations and identify stress, rhythm, and intonation.",remember,A1,,,,,basic_800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 추정 — 원문 대조 필요
[22-6영01-02],2022_E56_ENG_U_02,2022,elementary,5-6,2022_ENG_E,영어,U,이해,"간단한 낱말이나 어구, 문장을 소리 내어 읽는다.","Can read aloud simple words, phrases, and sentences.",apply,A1,,,,,basic_800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 추정 — 원문 대조 필요
[22-6영01-03],2022_E56_ENG_U_03,2022,elementary,5-6,2022_ENG_E,영어,U,이해,"간단한 단어, 어구, 문장의 의미를 이해한다.","Can understand the meaning of simple words, phrases, and sentences.",understand,A1,,,,,basic_800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,교육부 고시 + EJCE 논문 대조
[22-6영01-04],2022_E56_ENG_U_04,2022,elementary,5-6,2022_ENG_E,영어,U,이해,일상생활 주제에 관한 담화나 글의 세부 정보를 파악한다.,Can identify details in discourse or texts on everyday topics.,understand,A1,,,,,basic_800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,교육부 고시 + EJCE 논문 대조
[22-6영01-05],2022_E56_ENG_U_05,2022,elementary,5-6,2022_ENG_E,영어,U,이해,일상생활 주제에 관한 담화나 글의 중심 내용을 파악한다.,Can identify the main idea of discourse or texts on everyday topics.,understand,A1,,,,,basic_800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,교육부 고시 + EJCE 논문 대조
[22-6영01-06],2022_E56_ENG_U_06,2022,elementary,5-6,2022_ENG_E,영어,U,이해,일상생활 주제에 관한 담화나 글의 일이나 사건의 순서를 파악한다.,Can identify the sequence of events in discourse or texts on everyday topics.,understand,A1,,,,,basic_800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,교육부 고시 + EJCE 논문 대조
[22-6영01-07],2022_E56_ENG_U_07,2022,elementary,5-6,2022_ENG_E,영어,U,이해,적절한 전략을 활용하여 일상생활 주제에 관한 담화나 글을 듣거나 읽는다.,Can listen to or read discourse or texts on everyday topics using appropriate strategies.,apply,A1,,,,,basic_800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,교육부 고시 + EJCE 논문 대조
[22-6영01-08],2022_E56_ENG_U_08,2022,elementary,5-6,2022_ENG_E,영어,U,이해,다양한 매체로 표현된 담화나 글을 흥미와 자신감을 가지고 듣거나 읽는다.,Can listen to or read discourse or texts expressed through various media with interest and confidence.,apply,A1,,,,,basic_800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,needs_review,2026-04-05,교육부 고시 구조 기반 추정 — 원문 대조 필요
[22-6영01-09],2022_E56_ENG_U_09,2022,elementary,5-6,2022_ENG_E,영어,U,이해,이야기나 서사 및 운문을 공감하며 듣거나 읽는다.,"Can listen to or read stories, narratives, and poems with empathy.",understand,A1,,,,,basic_800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,교육부 고시 + EJCE 논문 대조
[22-6영02-01],2022_E56_ENG_E_01,2022,elementary,5-6,2022_ENG_E,영어,E,표현,"간단한 단어, 어구, 문장을 강세, 리듬, 억양에 맞게 말한다.",Can listen to and write simple words or phrases.,apply,A1,,,,,basic_800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-06,평가원 연구보고서(2022 개정 초·중학교 영어과 성취수준 개발 연구) 대조 완료
[22-6영02-02],2022_E56_ENG_E_02,2022,elementary,5-6,2022_ENG_E,영어,E,표현,"실물, 그림, 동작 등을 보고 간단한 단어, 어구, 문장으로 말하거나 쓴다.","Can say or write simple words, phrases, or sentences by looking at objects, pictures, or actions.",apply,A1,,,,,basic_800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,교육부 고시 + EJCE 논문 대조
[22-6영02-03],2022_E56_ENG_E_03,2022,elementary,5-6,2022_ENG_E,영어,E,표현,알파벳 대소문자와 문장 부호를 문장에서 바르게 사용한다.,Can give simple greetings and introductions about daily life.,apply,A1,,,,,basic_800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-06,평가원 연구보고서(2022 개정 초·중학교 영어과 성취수준 개발 연구) 대조 완료
[22-6영02-04],2022_E56_ENG_E_04,2022,elementary,5-6,2022_ENG_E,영어,E,표현,"주변 사람을 소개하거나, 주변 사람이나 사물을 묘사한다.",Can introduce people around them or describe people and things.,apply,A1,,,,,basic_800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,교육부 고시 + EJCE 논문 대조
[22-6영02-05],2022_E56_ENG_E_05,2022,elementary,5-6,2022_ENG_E,영어,E,표현,"주변 장소나 위치, 행동 순서나 방법을 설명한다.","Can explain nearby places, locations, or the sequence and methods of actions.",apply,A1,,,,,basic_800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,교육부 고시 + EJCE 논문 대조
[22-6영02-06],2022_E56_ENG_E_06,2022,elementary,5-6,2022_ENG_E,영어,E,표현,"감정이나 의견, 경험이나 계획을 기술한다.","Can describe feelings, opinions, experiences, or plans.",apply,A1,,,,,basic_800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,교육부 고시 + EJCE 논문 대조
[22-6영02-07],2022_E56_ENG_E_07,2022,elementary,5-6,2022_ENG_E,영어,E,표현,일상생활 주제에 관한 담화나 글의 세부 정보를 묻거나 답한다.,Can ask or answer about details in discourse or texts on everyday topics.,apply,A1,,,,,basic_800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,교육부 고시 + EJCE 논문 대조
[22-6영02-08],2022_E56_ENG_E_08,2022,elementary,5-6,2022_ENG_E,영어,E,표현,예시문을 참고하여 목적에 맞는 글을 쓴다.,Can write for a purpose by referring to example texts.,apply,A1,,,,,basic_800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,교육부 고시 + EJCE 논문 대조
[22-6영02-09],2022_E56_ENG_E_09,2022,elementary,5-6,2022_ENG_E,영어,E,표현,적절한 매체와 전략을 활용하여 창의적으로 의미를 표현한다.,Can express meaning creatively using appropriate media and strategies.,create,A1,,,,,basic_800,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-05,교육부 고시 + EJCE 논문 대조
[22-9영02-01],2022_9영02_01,2022,middle,1-3,2022_ENG_M,영어(중등),E,표현,"연음이나 축약된 소리를 활용하여 단어, 어구, 문장을 말한다.","Can describe people, objects, and places around them.",apply,A2,,,,,1200,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-06,평가원 연구보고서(2022 개정 초·중학교 영어과 성취수준 개발 연구) 대조 완료
[22-9영02-02],2022_9영02_02,2022,middle,1-3,2022_ENG_M,영어(중등),E,표현,대상이나 인물의 감정을 묘사한다.,Can express one's opinions or feelings about familiar topics.,apply,A2,,,,,1200,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-06,평가원 연구보고서(2022 개정 초·중학교 영어과 성취수준 개발 연구) 대조 완료
[22-9영02-03],2022_9영02_03,2022,middle,1-3,2022_ENG_M,영어(중등),E,표현,친숙한 주제에 관해 사실적 정보를 설명한다.,Can briefly ask and answer about familiar topics.,apply,A2,,,,,1200,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-06,평가원 연구보고서(2022 개정 초·중학교 영어과 성취수준 개발 연구) 대조 완료
[22-9영02-04],2022_9영02_04,2022,middle,1-3,2022_ENG_M,영어(중등),E,표현,친숙한 주제에 관해 경험이나 계획을 설명한다.,Can talk or write about one's experiences or plans.,apply,A2,,,,,1200,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-06,평가원 연구보고서(2022 개정 초·중학교 영어과 성취수준 개발 연구) 대조 완료
[22-9영02-05],2022_9영02_05,2022,middle,1-3,2022_ENG_M,영어(중등),E,표현,친숙한 주제에 관해 일이나 사건의 논리적 관계를 설명한다.,"Can give simple presentations or write using pictures, photos, or charts.",apply,A2,,,,,1200,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-06,평가원 연구보고서(2022 개정 초·중학교 영어과 성취수준 개발 연구) 대조 완료
[22-9영02-06],2022_9영02_06,2022,middle,1-3,2022_ENG_M,영어(중등),E,표현,친숙한 주제에 관해 자신의 의견을 주장한다.,"Can write simple forms (letters, emails, etc.) or texts appropriate for the situation.",apply,A2,,,,,1200,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-06,평가원 연구보고서(2022 개정 초·중학교 영어과 성취수준 개발 연구) 대조 완료
[22-9영02-07],2022_9영02_07,2022,middle,1-3,2022_ENG_M,영어(중등),E,표현,친숙한 주제에 관해 듣거나 읽고 내용을 요약한다.,Can communicate appropriately for the purpose and situation using suitable strategies.,apply,A2,,,,,1200,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-06,평가원 연구보고서(2022 개정 초·중학교 영어과 성취수준 개발 연구) 대조 완료
[22-9영02-08],2022_9영02_08,2022,middle,1-3,2022_ENG_M,영어(중등),E,표현,"간단한 일기, 편지, 이메일 등의 글을 쓴다.",Can express meaning creatively using various media.,create,A2,,,,,1200,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-06,평가원 연구보고서(2022 개정 초·중학교 영어과 성취수준 개발 연구) 대조 완료
[22-9영02-09],2022_9영02_09,2022,middle,1-3,2022_ENG_M,영어(중등),E,표현,적절한 매체를 활용하여 정보 윤리를 준수하며 말하거나 쓴다.,Can communicate cooperatively while being considerate of others.,apply,A2,,,,,1200,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-06,평가원 연구보고서(2022 개정 초·중학교 영어과 성취수준 개발 연구) 대조 완료
[22-9영02-10],2022_9영02_10,2022,middle,1-3,2022_ENG_M,영어(중등),E,표현,적절한 전략을 활용하여 상황이나 목적에 맞게 말하거나 쓴다.,Can actively speak or write about various topics related to one's interests.,apply,A2,,,,,1200,교육부 고시 제2022-33호 [별책14] 영어과 교육과정,,2025-03-01,verified,2026-04-06,평가원 연구보고서(2022 개정 초·중학교 영어과 성취수준 개발 연구) 대조 완료
